id,question_id,user_id,body
188728,264214,,""
188730,264216,,""
188731,264217,,""
188733,264219,,""
188734,264220,,""
188740,264226,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Website</strong></p><p style=""text-align: justify;"">Once you logged in, tab on<strong>&nbsp;My Settings</strong>, and save your new password.</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123674/Website_Issue_Mode.001.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib"">There you go!</p><p><br></p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127505/sparkles.png"" data-upload_url=""/uploads/127505"" data-id=""127505"" data-name=""sparkles.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; Don&#39;t forget that <strong>your device works offline</strong>. When you update your password on website, your <strong>credentials on the device do not get to update.&nbsp;</strong></p><p style=""text-align: justify;"">What to do? When you attempt with the new password, the app should prompt a message &quot;<strong>re-sync users</strong>&quot;. Another way is to login to the device with your old password, sync and login with new password.</p><p style=""text-align: justify;""><br></p>"
188741,264227,,"<p style=""text-align: justify;"">When issues overlap on each other, it makes it difficult and frustrating to tap on a specific issue pin amongst a cluster of issue pins.&nbsp;</p><p style=""text-align: justify;"">In SnagR you can merge these pins into one, creating what we called a <strong>multi-plot</strong>.&nbsp;</p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127505/sparkles.png"" data-upload_url=""/uploads/127505"" data-id=""127505"" data-name=""sparkles.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; There is no limit to how many issues you can add to a multi-plot. But the square boxes <img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123301/Screen_Shot_2017-08-03_at_1.25.59_PM.png"" style=""width: 37px;"" class=""fr-fic fr-dii"" data-pin-nopin=""true"">that display issue status on the pin can only get up to 5, due to space limits around the pin. &nbsp;</p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;""><strong>How</strong> to merge pins?</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127123/Issue_Mode_Device.034.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127124/Issue_Mode_Device.035.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127125/Issue_Mode_Device.036.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; <strong>Website</strong></p><p>Go to View Planner and search for the issues that need to be merged.</p><p>&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123677/Website_Issue_Mode.004.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dib""></p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii fr-fil"" style=""width: 20px;"">&nbsp;To<strong>&nbsp;not let this happen in the first place <span class=""fr-emoticon fr-deletable"">😯</span>&nbsp;</strong>, click <a href=""/_questions/265844"" title="""">here</a> to see how you can add issues on the same spot in drawings.&nbsp;</p><p><br></p>"
188742,264228,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p><br></p><p style=""text-align: justify;""><span class=""fr-video fr-fvc fr-dvb fr-draggable"" contenteditable=""false"" draggable=""true""><iframe width=""640"" height=""360"" src="""" frameborder=""0"" allowfullscreen=""""></iframe></span><br></p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">Add Future Issue allows you to add the details of an issue that will become evident once the initial issue has been fixed.&nbsp;</p><p style=""text-align: justify;"">For example, if damage has been done to a wall and it must be plastered again, it ultimately causes a follow on issue in the form of requiring redecorating.</p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127129/Issue_Mode_Device.040.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127130/Issue_Mode_Device.041.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127131/Issue_Mode_Device.042.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127132/Issue_Mode_Device.043.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127133/Issue_Mode_Device.044.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii fr-fil"" style=""width: 20px;"">&nbsp; Follow up issues only become apparent after the initial issue is closed. If you would like to see follow up issues all at the same time, click <a href=""/_questions/265844"" title="""">here</a> to see how you can do it.</p><p><br></p>"
188743,264229,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p><br></p><p style=""text-align: justify;""><span class=""fr-video fr-fvc fr-dvb fr-draggable"" contenteditable=""false"" draggable=""true""><iframe src=""https://player.vimeo.com/video/108708142"" width=""640"" height=""470"" frameborder=""0"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" class=""fr-draggable""></iframe></span></p><p style=""text-align: justify;""><br>In some cases you may want to add more photos to an issue record. It can be a close up photo or defect photos at different angles.&nbsp;</p><p style=""text-align: justify;"">Simply follow the steps below:</p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127098/Issue_Mode_Device.009.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127099/Issue_Mode_Device.010.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127100/Issue_Mode_Device.011.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;"">After these photos are added, they can be retrieved at <strong>View History</strong>.</p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127101/Issue_Mode_Device.012.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127102/Issue_Mode_Device.013.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; <strong>Website</strong></p><p>You can also add photos to an issue via web <strong>Plan Viewer</strong>.</p><p>&nbsp;&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123676/Website_Issue_Mode.003.jpeg"" class=""fr-fic fr-dii"" style=""width: 800px;""></p>"
188744,264230,,"<p style=""text-align: justify;"">After <a href=""/_questions/264026"" title="""">an issue is created</a>, different parties may be involved to fix, sign off and close out issues. It is important these different parties are involved completing the full circle of the issue rectification process.&nbsp;</p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;""><span class=""fr-video fr-fvc fr-dvb fr-draggable"" contenteditable=""false"" draggable=""true"">&nbsp;<iframe src=""https://player.vimeo.com/video/108712072"" width=""640"" height=""470"" frameborder=""0"" webkitallowfullscreen="""" mozallowfullscreen="""" allowfullscreen="""" class=""fr-draggable""></iframe></span></p><p style=""text-align: justify;"">When you attempt to close issues, you have the option to:</p><p style=""text-align: justify;""><strong>Quick close</strong>: change defect status / pin colour directly</p><p style=""text-align: justify;""><strong>Close and comment</strong>: change defect status / pin colour with photo attachments or comments</p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127505/sparkles.png"" data-upload_url=""/uploads/127505"" data-id=""127505"" data-name=""sparkles.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; It is best practice to update issues with photos so that it provides evidence and support to the record. <strong>&nbsp;</strong></p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127108/Issue_Mode_Device.019.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127109/Issue_Mode_Device.020.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127110/Issue_Mode_Device.021.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127111/Issue_Mode_Device.022.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p>Or update issue status</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1524472024858-Issue%20Mode_Device.001.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1524472077736-Issue%20Mode_Device.002.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1524472186023-Issue%20Mode_Device.003.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; <strong>Website</strong></p><p><strong><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127190/Unknown_Man_Emoji.png"" data-upload_url=""/uploads/127190"" data-id=""127190"" data-name=""Unknown_Man_Emoji.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; Who&nbsp;</strong>can update issues?<strong>&nbsp;</strong></p><p>Apart from Read Only users, all users and contractors on SnagR are able to update issue records.&nbsp;</p><p><br></p><p><strong>How</strong> to update issues on website?</p><p>You can update issues at Issue Dashboard or Plan Viewer.&nbsp;</p><p><strong>Issue Dashboard</strong>&nbsp;</p><p>Simply drag and drop the issue to the desired column.&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123688/Website_Issue_Mode.016.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123689/Website_Issue_Mode.017.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p><br></p><p><strong>Plan Viewer</strong></p><p>Simply click Close to update status.&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123690/Website_Issue_Mode.018.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p>Note depending on your permission, you will see the term &lt;Fix&gt; &lt;Sign Off&gt; &lt;Close&gt; correspondingly.&nbsp;</p><p><br></p>"
188745,264231,,"<p><strong>What&nbsp;</strong>does editing an issue include? &nbsp;</p><p>&nbsp; 1. Re-assign issue to another contractor</p><p>&nbsp; 2. Change issue descriptions</p><p>&nbsp; 3. Update due by dates&nbsp;</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;"">Before you synchronise, you have the liberty to do any edits.&nbsp;</p><p style=""text-align: justify;"">After you synchronise, you will have to edit issues on the website.</p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127505/sparkles.png"" data-upload_url=""/uploads/127505"" data-id=""127505"" data-name=""sparkles.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; How to know which issues have not been synchronised? Look for issue IDs that are 000001 or 900001. These are temporary IDs assigned, meaning they are not yet synchronised.<em>&nbsp;</em></p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><strong>How</strong> to edit an unsynchronised issue?</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127095/Issue_Mode_Device.006.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127096/Issue_Mode_Device.007.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127097/Issue_Mode_Device.008.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; <strong>Website</strong></p><p style=""text-align: justify;""><strong><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127190/Unknown_Man_Emoji.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; Who</strong> can edit issues?&nbsp;</p><p style=""text-align: justify;"">You can edit the issues you created. If you are an administrator, you can edit all issues.&nbsp;</p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><span style=""background-color: transparent;""><strong>How</strong> to edit issue?</span></p><p style=""text-align: justify;""><span style=""background-color: transparent;"">Go to&nbsp;</span>Plan Viewer<span style=""background-color: transparent;"">&nbsp;or</span> Issue Dashboard.</p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><strong>Plan Viewer</strong></p><p style=""text-align: justify;"">If you prefer to search and edit issues <strong>based on locations</strong>, go to Plan Viewer. Tap on an issue pin, and select <img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123646/Screen_Shot_2017-08-05_at_9.03.45_PM.png"" class=""fr-fic fr-dii"" style=""width: 30px;"">&nbsp;to change issue properties.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123682/Website_Issue_Mode.010.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><strong>Issue Dashboard</strong></p><p style=""text-align: justify;"">If you prefer to search issues with <strong>more filters and selections</strong>, such as date range, priority, and issue types, you may want to choose Issue Dashboard.<strong>&nbsp;</strong>There you will find the same editing icon <img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123648/Screen_Shot_2017-08-05_at_9.07.10_PM.png"" class=""fr-fic fr-dii"" style=""width: 22px;"">&nbsp;.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123683/Website_Issue_Mode.011.jpeg"" class=""fr-fic fr-dii"" style=""width: 800px;""></p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii fr-fil"" style=""width: 20px;"">&nbsp; Learn how to <a href=""/_questions/264230"" title="""">update issues</a>.</p>"
188746,264232,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;"">It&#39;s okay to not get it right the first time.&nbsp;</p><p style=""text-align: justify;"">If you need to move an issue pin to another spot, here is what you can do:&nbsp;</p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127126/Issue_Mode_Device.037.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127127/Issue_Mode_Device.038.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127128/Issue_Mode_Device.039.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; <strong>Website</strong></p><p style=""text-align: justify;"">You can also move pins on the web plan viewer.</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123633/Website_Issue_Mode.005.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dib""></p><p><br></p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii fr-fil"" style=""width: 20px;"">&nbsp; Learn how to <a href=""/_questions/266236"" title="""">unlink issues from forms</a>.</p>"
188747,264233,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;"">No worries if you have merged pins into a multi-plot by accident.&nbsp;</p><p style=""text-align: justify;"">Here is what you can do to reverse:</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123367/IOS_Issue_Mode.038.jpeg"" style=""width: 400px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123368/IOS_Issue_Mode.039.jpeg"" style=""width: 400px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123369/IOS_Issue_Mode.040.jpeg"" style=""width: 400px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123370/IOS_Issue_Mode.041.jpeg"" class=""fr-fic fr-dii"" style=""width: 400px;""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123371/IOS_Issue_Mode.042.jpeg"" style=""width: 400px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" data-upload_url=""/uploads/123693"" data-id=""123693"" data-name=""if_ic_tv_48px_352186.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; <strong>Website</strong></p><p>You can do the same on website too.&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123686/Website_Issue_Mode.014.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123687/Website_Issue_Mode.015.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p>"
188748,264234,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" style=""width: 18px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;"">In specific cases, if you would like to trigger a notification manually, here is what you can do:&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127134/Issue_Mode_Device.045.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127135/Issue_Mode_Device.046.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127136/Issue_Mode_Device.047.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p>This triggers an <strong>instant notification</strong> to the selected user(s) via app and email.&nbsp;</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; &nbsp;Click <a href=""/_questions/265852"" title="""">here</a> to see how it looks like to the recipient.&nbsp;</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii"" style=""width: 20px;"">&nbsp; &nbsp;Learn to set up <a href=""/_questions/268445"" title="""">automatic notifications</a>.</p>"
188751,264237,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123693/if_ic_tv_48px_352186.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Website</strong></p><p style=""text-align: justify;"">Under<strong>&nbsp;Issue Reporting</strong>, <strong>Customised Report&nbsp;</strong>has various filters that allow you to narrow down a list of issues.</p><p style=""text-align: justify;"">Once you have applied your filters, you can either <strong>Preview Report</strong> or <strong>Print to PDF</strong> straight away.</p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123691/Website_Issue_Mode.020.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123692/Website_Issue_Mode.021.jpeg"" style=""width: 800px;"" class=""fr-fic fr-dii""></p><p><br></p><p>This is a sample of how an issue report looks like:</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/129927/Website_Issue_Mode.035.jpeg"" class=""fr-fic fr-dii""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/129928/Website_Issue_Mode.036.jpeg"" class=""fr-fic fr-dii""></p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii fr-fil"" style=""width: 20px;"">&nbsp; Learn how to <a href=""/_questions/359632"" title="""">edit</a> and <a href=""/_questions/264230"" title="""">update</a> issues before generating PDF reports.&nbsp;</p>"
188767,264253,,"<p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/123669/if_icons_mobile_1564515.png"" data-upload_url=""/uploads/123669"" data-id=""123669"" data-name=""if_icons_mobile_1564515.png"" style=""width: 20px;"" class=""fr-fic fr-dii"">&nbsp; <strong>Device</strong></p><p style=""text-align: justify;"">First, be sure you are switched to the <strong><span style=""color: rgb(147, 101, 184);"">form mode.</span></strong></p><p style=""text-align: justify;"">Similar to issue mode, you start forms based on a <strong>location</strong>, e.g. living room. The location icon looks like this - <img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/121217/location.png"" style=""width: 18px; height: 18px;"" class=""fr-fic fr-dii"">&nbsp;</p><p style=""text-align: justify;""><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127146/Form_Mode_Device.001.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127147/Form_Mode_Device.002.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127148/Form_Mode_Device.003.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127149/Form_Mode_Device.004.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127150/Form_Mode_Device.005.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127151/Form_Mode_Device.006.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127152/Form_Mode_Device.007.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127153/Form_Mode_Device.008.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127154/Form_Mode_Device.009.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127155/Form_Mode_Device.010.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127156/Form_Mode_Device.011.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127157/Form_Mode_Device.012.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></p><p><br></p><p>Last, don&#39;t forget to <a href=""/_questions/264204"" title="""">synchronise</a> so that your data is backed up and your project team will be updated.&nbsp;</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/127041/Red_Flag_Emoji.png"" class=""fr-fic fr-dii fr-fil"" style=""width: 20px;"">&nbsp; Learn how to link <a href=""/_questions/264254"" title="""">issues</a> and <a href=""/_questions/266210"" title="""">documents</a> to forms.&nbsp;</p>"
